ISSCAAP,TAXOCODE,3A_CODE,Scientific_name,English_name,Family,Order
33,1783700101,BEO,Blepsias bilobus,Crested sculpin,Hemitripteridae,SCORPAENIFORMES
33,1783700201,HEV,Hemitripterus villosus,,Hemitripteridae,SCORPAENIFORMES
33,1783700301,NAO,Nautichthys oculofasciatus,Sailfin sculpin,Hemitripteridae,SCORPAENIFORMES
31,1830100101,MSF,Arnoglossus laterna,Mediterranean scaldfish,Bothidae,PLEURONECTIFORMES
31,1830100103,RLI,Arnoglossus imperialis,Imperial scaldfish,Bothidae,PLEURONECTIFORMES
31,1830100104,RNH,Arnoglossus thori,Thor's scaldfish,Bothidae,PLEURONECTIFORMES
31,1830100106,RGK,Arnoglossus capensis,Cape scaldfish,Bothidae,PLEURONECTIFORMES
31,1830100107,RKZ,Arnoglossus kessleri,Scaldback,Bothidae,PLEURONECTIFORMES
31,1830100108,QXO,Arnoglossus aspilos,Spotless lefteye flounder,Bothidae,PLEURONECTIFORMES
31,1830100109,QXP,Arnoglossus tapeinosoma,Drab flounder,Bothidae,PLEURONECTIFORMES
31,18301001XX,RGX,Arnoglossus spp,Scaldfishes nei,Bothidae,PLEURONECTIFORMES
31,1830100201,TOJ,Asterorhombus fijiensis,Angler flatfish,Bothidae,PLEURONECTIFORMES
31,1830100301,CBZ,Crossorhombus azureus,Blue flounder,Bothidae,PLEURONECTIFORMES
31,1830100401,EGS,Engyophrys sanctilaurentii,Speckled-tail flounder,Bothidae,PLEURONECTIFORMES
31,1830100501,JPD,Japonolaeops dentatus,,Bothidae,PLEURONECTIFORMES
31,1830100701,KAM,Kamoharaia megastoma,Wide-mouthed flounder,Bothidae,PLEURONECTIFORMES
31,1830100801,LFG,Lophonectes gallus,Crested flounder,Bothidae,PLEURONECTIFORMES
31,1830101001,NLM,Neolaeops microphthalmus,Crosseyed flounder,Bothidae,PLEURONECTIFORMES
31,1830101101,BPK,Parabothus coarctatus,,Bothidae,PLEURONECTIFORMES
31,1830101201,ESO,Perissias taeniopterus,Striped-fin flounder,Bothidae,PLEURONECTIFORMES
31,1830101301,BSV,Psettina brevirictis,,Bothidae,PLEURONECTIFORMES
31,1830101401,TPK,Taeniopsetta ocellata,,Bothidae,PLEURONECTIFORMES
31,1830101501,TBN,Tosarhombus neocaledonicus,,Bothidae,PLEURONECTIFORMES
31,1830101601,TSJ,Trichopsetta caribbaea,Caribbean flounder,Bothidae,PLEURONECTIFORMES
31,1830101801,OUB,Bothus podas,Wide-eyed flounder,Bothidae,PLEURONECTIFORMES
31,1830101802,OHT,Bothus constellatus,Pacific eyed flounder,Bothidae,PLEURONECTIFORMES
31,1830101803,OTL,Bothus lunatus,,Bothidae,PLEURONECTIFORMES
31,1830101804,BWM,Bothus maculiferus,Mottled flounder,Bothidae,PLEURONECTIFORMES
31,1830101805,OUN,Bothus pantherinus,Leopard flounder,Bothidae,PLEURONECTIFORMES
31,1830101806,BTK,Bothus mancus,,Bothidae,PLEURONECTIFORMES
31,1830101807,OUO,Bothus ocellatus,Eyed flounder,Bothidae,PLEURONECTIFORMES
31,1830106601,BKU,Chascanopsetta crumenalis,,Bothidae,PLEURONECTIFORMES
31,1830108201,BML,Monolene antillarum,Slim flounder,Bothidae,PLEURONECTIFORMES
31,1830108202,BVJ,Monolene mertensi,Martens’ moonflounder,Bothidae,PLEURONECTIFORMES
31,1830108301,EGG,Engyprosopon grandisquama,Largescale flounder,Bothidae,PLEURONECTIFORMES
31,1830108601,LKU,Laeops clarus,Clear fin-base flounder,Bothidae,PLEURONECTIFORMES
31,1830109101,GRH,Grammatobothus polyophthalmus,Threespot flounder,Bothidae,PLEURONECTIFORMES
31,18301XXXXX,LEF,Bothidae,Lefteye flounders nei,Bothidae,PLEURONECTIFORMES
31,1830200101,NTJ,Acanthopsetta nadeshnyi,Scale-eye plaice,Pleuronectidae,PLEURONECTIFORMES
31,1830200201,HAL,Hippoglossus hippoglossus,Atlantic halibut,Pleuronectidae,PLEURONECTIFORMES
31,1830200202,HAP,Hippoglossus stenolepis,Pacific halibut,Pleuronectidae,PLEURONECTIFORMES
31,1830200301,AZP,Azygopus pinnifasciatus,Banded-fin flounder,Pleuronectidae,PLEURONECTIFORMES
31,1830200405,PLE,Pleuronectes platessa,European plaice,Pleuronectidae,PLEURONECTIFORMES
31,1830200406,EOG,Pleuronectes glacialis,Arctic flounder,Pleuronectidae,PLEURONECTIFORMES
31,1830200408,ALP,Pleuronectes quadrituberculat.,Alaska plaice,Pleuronectidae,PLEURONECTIFORMES
31,1830200409,EOO,Pleuronectes orbignyana,,Pleuronectidae,PLEURONECTIFORMES
31,1830200412,EOM,Pleuronectes putnami,,Pleuronectidae,PLEURONECTIFORMES
31,1830200413,EOK,Pleuronectes schrenki,Cresthead flounder,Pleuronectidae,PLEURONECTIFORMES
31,1830200415,RFE,Pleuronectes vetulus,English sole,Pleuronectidae,PLEURONECTIFORMES
31,1830200501,GHL,Reinhardtius hippoglossoides,Greenland halibut,Pleuronectidae,PLEURONECTIFORMES
31,1830200601,DXR,Dexistes rikuzenius,Rikuzen flounder,Pleuronectidae,PLEURONECTIFORMES
31,1830200701,EBH,Embassichthys bathybius,Deep-sea sole,Pleuronectidae,PLEURONECTIFORMES
31,1830200801,ARF,Atheresthes stomias,Arrow-tooth flounder,Pleuronectidae,PLEURONECTIFORMES
31,1830200802,KAF,Atheresthes evermanni,Kamchatka flounder,Pleuronectidae,PLEURONECTIFORMES
31,1830201001,EOJ,Eopsetta jordani,Petrale sole,Pleuronectidae,PLEURONECTIFORMES
31,1830201002,EPW,Eopsetta grigorjewi,Shotted halibut,Pleuronectidae,PLEURONECTIFORMES
31,1830201102,WIT,Glyptocephalus cynoglossus,Witch flounder,Pleuronectidae,PLEURONECTIFORMES
31,1830201103,GLZ,Glyptocephalus zachirus,Rex sole,Pleuronectidae,PLEURONECTIFORMES
31,1830201104,TKA,Glyptocephalus kitaharai,Willowy flounder,Pleuronectidae,PLEURONECTIFORMES
31,1830201201,MBC,Marleyella bicolorata,Comb flounder,Pleuronectidae,PLEURONECTIFORMES
31,1830201401,PLA,Hippoglossoides platessoides,Amer. plaice(=Long rough dab),Pleuronectidae,PLEURONECTIFORMES
31,1830201403,HGD,Hippoglossoides dubius,Flathead flounder,Pleuronectidae,PLEURONECTIFORMES
31,1830201404,FTS,Hippoglossoides elassodon,Flathead sole,Pleuronectidae,PLEURONECTIFORMES
31,1830201601,NMH,Nematops chui,Narrow-body righteye flounder,Pleuronectidae,PLEURONECTIFORMES
31,1830201701,LDK,Paralichthodes algoensis,Peppered flounder,Pleuronectidae,PLEURONECTIFORMES
31,1830201801,EOL,Pelotretis flavilatus,Southern lemon sole,Pleuronectidae,PLEURONECTIFORMES
31,1830202001,EOT,Peltorhamphus latus,Speckled sole,Pleuronectidae,PLEURONECTIFORMES
31,1830202002,ZNZ,Peltorhamphus novaezeelandiae,New Zealand sole,Pleuronectidae,PLEURONECTIFORMES
31,1830202201,MJR,Ammotretis lituratus,Tudor's flounder,Pleuronectidae,PLEURONECTIFORMES
31,1830202205,MJO,Ammotretis rostratus,Longsnout flounder,Pleuronectidae,PLEURONECTIFORMES
31,1830202402,YES,Limanda aspera,Yellowfin sole,Pleuronectidae,PLEURONECTIFORMES
31,1830202404,YEL,Limanda ferruginea,Yellowtail flounder,Pleuronectidae,PLEURONECTIFORMES
31,1830202405,DAB,Limanda limanda,Common dab,Pleuronectidae,PLEURONECTIFORMES
31,1830202406,EOR,Limanda proboscidea,Longhead dab,Pleuronectidae,PLEURONECTIFORMES
31,1830202407,EON,Limanda punctatissima,,Pleuronectidae,PLEURONECTIFORMES
31,1830202408,LKQ,Limanda sakhalinensis,Sakhalin sole,Pleuronectidae,PLEURONECTIFORMES
31,18302024XX,YEX,Limanda spp,Limandas nei,Pleuronectidae,PLEURONECTIFORMES
31,1830203701,CDJ,Clidoderma asperrimum,,Pleuronectidae,PLEURONECTIFORMES
31,1830203801,DUO,Psammodiscus ocellatus,,Pleuronectidae,PLEURONECTIFORMES
31,1830204301,ROS,Lepidopsetta bilineata,Rock sole,Pleuronectidae,PLEURONECTIFORMES
31,1830204302,LSO,Lepidopsetta mochigarei,Dusky sole,Pleuronectidae,PLEURONECTIFORMES
31,1830204402,LYW,Lyopsetta exilis,Slender sole,Pleuronectidae,PLEURONECTIFORMES
31,1830204502,MJC,Microstomus achne,Slime flounder,Pleuronectidae,PLEURONECTIFORMES
31,1830204503,MIP,Microstomus pacificus,Dover sole,Pleuronectidae,PLEURONECTIFORMES
31,1830204504,LEM,Microstomus kitt,Lemon sole,Pleuronectidae,PLEURONECTIFORMES
31,1830204701,TDW,Taratretis derwentensis,Derwent flounder,Pleuronectidae,PLEURONECTIFORMES
31,1830204802,FLE,Platichthys flesus,European flounder,Pleuronectidae,PLEURONECTIFORMES
31,1830204803,KAB,Platichthys bicoloratus,Stone flounder,Pleuronectidae,PLEURONECTIFORMES
31,1830204804,PWQ,Platichthys stellatus,Starry flounder,Pleuronectidae,PLEURONECTIFORMES
31,1830204901,YSE,Psettichthys melanostictus,Pacific sand sole,Pleuronectidae,PLEURONECTIFORMES
31,1830205001,YFL,Pseudopleuronectes herzenst.,Yellow striped flounder,Pleuronectidae,PLEURONECTIFORMES
31,1830205003,FLW,Pseudopleuronectes americanus,Winter flounder,Pleuronectidae,PLEURONECTIFORMES
31,1830205004,LNY,Pseudopleuronectes yokohamae,Marbled flounder,Pleuronectidae,PLEURONECTIFORMES
31,1830205005,IOO,Pseudopleuronectes obscurus,,Pleuronectidae,PLEURONECTIFORMES
31,1830205201,ONW,Oncopterus darwinii,Remo flounder,Pleuronectidae,PLEURONECTIFORMES
31,1830205301,RMP,Rhombosolea plebeia,Sand flounder,Pleuronectidae,PLEURONECTIFORMES
31,1830205302,ROP,Rhombosolea tapirina,Greenback flounder,Pleuronectidae,PLEURONECTIFORMES
31,1830205303,ROF,Rhombosolea leporina,Yellowbelly flounder,Pleuronectidae,PLEURONECTIFORMES
31,18302053XX,FSA,Rhombosolea spp,Sand flounders nei,Pleuronectidae,PLEURONECTIFORMES
31,1830205601,VSM,Verasper moseri,Barfin flounder,Pleuronectidae,PLEURONECTIFORMES
31,1830205602,VSV,Verasper variegatus,Spotted halibut,Pleuronectidae,PLEURONECTIFORMES
31,1830205901,NYC,Pleuronichthys cornutus,Ridged-eye flounder,Pleuronectidae,PLEURONECTIFORMES
31,1830205902,NYD,Pleuronichthys decurrens,Curlfin sole,Pleuronectidae,PLEURONECTIFORMES
31,1830205903,NYV,Pleuronichthys verticalis,Hornyhead turbot,Pleuronectidae,PLEURONECTIFORMES
31,1830205904,EOE,Pleuronichthys coenosus,C-O sole,Pleuronectidae,PLEURONECTIFORMES
31,1830205905,HGL,Pleuronichthys guttulatus,Diamond turbot,Pleuronectidae,PLEURONECTIFORMES
31,1830206101,CJJ,Cleisthenes pinetorum,Sôhachi,Pleuronectidae,PLEURONECTIFORMES
31,1830206801,ISI,Isopsetta isolepis,Butter sole,Pleuronectidae,PLEURONECTIFORMES
31,1830207301,OIG,Colistium guntheri,,Pleuronectidae,PLEURONECTIFORMES
31,1830207302,OIN,Colistium nudipinnis,,Pleuronectidae,PLEURONECTIFORMES
31,1830207801,OIO,Poecilopsetta albomaculata,,Pleuronectidae,PLEURONECTIFORMES
31,1830207802,OCF,Poecilopsetta colorata,Coloured righteye flounder,Pleuronectidae,PLEURONECTIFORMES
31,18302XXXXX,PLZ,Pleuronectidae,Righteye flounders nei,Pleuronectidae,PLEURONECTIFORMES
31,1830300101,HNG,Achlyopa nigra,Black sole,Soleidae,PLEURONECTIFORMES
31,1830300201,YOL,Bathysolea lactea,,Soleidae,PLEURONECTIFORMES
31,1830300202,YNW,Bathysolea polli,,Soleidae,PLEURONECTIFORMES
31,1830300203,YMW,Bathysolea profundicola,Deep water sole,Soleidae,PLEURONECTIFORMES
31,1830300301,GSM,Buglossidium luteum,Solenette,Soleidae,PLEURONECTIFORMES
31,1830300401,DAK,Dagetichthys lakdoensis,,Soleidae,PLEURONECTIFORMES
31,1830300501,DXU,Dexillus muelleri,Tufted sole,Soleidae,PLEURONECTIFORMES
31,1830300601,LKE,Liachirus melanospilus,,Soleidae,PLEURONECTIFORMES
31,1830300701,SOL,Solea solea,Common sole,Soleidae,PLEURONECTIFORMES
31,1830300704,SOS,Solea lascaris,Sand sole,Soleidae,PLEURONECTIFORMES
31,1830300706,OLJ,Solea humilis,,Soleidae,PLEURONECTIFORMES
31,1830300707,OAO,Solea ovata,Ovate sole,Soleidae,PLEURONECTIFORMES
31,1830300708,OAL,Solea senegalensis,Senegalese sole,Soleidae,PLEURONECTIFORMES
31,1830300712,OLK,Solea bleekeri,Blackhand sole,Soleidae,PLEURONECTIFORMES
31,1830300713,OAM,Solea impar,Adriatic sole,Soleidae,PLEURONECTIFORMES
31,1830300714,OAS,Solea nasuta,Snouted sole,Soleidae,PLEURONECTIFORMES
31,1830300715,EGY,Solea aegyptiaca,Egyptian sole,Soleidae,PLEURONECTIFORMES
31,1830300716,SZI,Solea elongata,Elongate sole,Soleidae,PLEURONECTIFORMES
31,18303007XX,SOO,Solea spp,,Soleidae,PLEURONECTIFORMES
31,1830300801,HUX,Parachirus xenicus,Dwarf sole,Soleidae,PLEURONECTIFORMES
31,1830301001,YCP,Phyllichthys punctatus,Spotted sole,Soleidae,PLEURONECTIFORMES
31,1830301101,UDJ,Pseudaesopia japonica,Wavyband sole,Soleidae,PLEURONECTIFORMES
31,1830301301,ILY,Achiroides leucorhynchos,,Soleidae,PLEURONECTIFORMES
31,1830301302,IME,Achiroides melanorhynchus,,Soleidae,PLEURONECTIFORMES
31,1830301401,RNK,Rhinosolea microlepidota,,Soleidae,PLEURONECTIFORMES
31,1830301701,CET,Dicologlossa cuneata,Wedge sole,Soleidae,PLEURONECTIFORMES
31,1830301702,DHZ,Dicologlossa hexophthalma,Ocellated wedge sole,Soleidae,PLEURONECTIFORMES
31,1830301801,SLJ,Soleichthys siammakuti,,Soleidae,PLEURONECTIFORMES
31,1830301901,YFA,Typhlachirus caecus,,Soleidae,PLEURONECTIFORMES
31,1830302101,MHH,Monochirus hispidus,Whiskered sole,Soleidae,PLEURONECTIFORMES
31,1830302201,VNC,Vanstraelenia chirophthalmus,African solenette,Soleidae,PLEURONECTIFORMES
31,1830302501,ADJ,Pardachirus pavoninus,Peacock sole,Soleidae,PLEURONECTIFORMES
31,1830302502,ADT,Pardachirus marmoratus,Finless sole,Soleidae,PLEURONECTIFORMES
31,1830302601,ZBF,Zebrias fasciatus,,Soleidae,PLEURONECTIFORMES
31,1830302602,ZBZ,Zebrias zebra,Zebra sole,Soleidae,PLEURONECTIFORMES
31,1830302603,ZBQ,Zebrias quagga,Fringefin zebra sole,Soleidae,PLEURONECTIFORMES
31,1830302701,OIC,Aesopia cornuta,Unicorn sole,Soleidae,PLEURONECTIFORMES
31,1830302801,HJO,Heteromycteris japonica,Bamboo sole,Soleidae,PLEURONECTIFORMES
31,1830302802,HMP,Heteromycteris capensis,Cape sole,Soleidae,PLEURONECTIFORMES
31,1830302803,ICI,Heteromycteris proboscideus,True sole,Soleidae,PLEURONECTIFORMES
31,1830302901,GGK,Aseraggodes kaianus,,Soleidae,PLEURONECTIFORMES
31,1830302902,RGO,Aseraggodes kobensis,,Soleidae,PLEURONECTIFORMES
31,1830302903,RGY,Aseraggodes macleayanus,Narrowbanded sole,Soleidae,PLEURONECTIFORMES
31,1830302904,QDZ,Aseraggodes cyaneus,,Soleidae,PLEURONECTIFORMES
31,1830303601,YNC,Synaptura commersonnii,Commerson's sole,Soleidae,PLEURONECTIFORMES
31,1830303602,YNG,Synaptura marginata,White-margined sole,Soleidae,PLEURONECTIFORMES
31,1830303604,YNB,Synaptura albomaculata,,Soleidae,PLEURONECTIFORMES
31,1830303605,YNU,Synaptura lusitanica,Portuguese sole,Soleidae,PLEURONECTIFORMES
31,1830303606,YNY,Synaptura cadenati,Guinean sole,Soleidae,PLEURONECTIFORMES
31,1830305701,SOW,Austroglossus microlepis,West coast sole,Soleidae,PLEURONECTIFORMES
31,1830305702,SOE,Austroglossus pectoralis,Mud sole,Soleidae,PLEURONECTIFORMES
31,18303057XX,SOA,Austroglossus spp,Southeast Atlantic soles nei,Soleidae,PLEURONECTIFORMES
31,1830308101,MIA,Microchirus azevia,,Soleidae,PLEURONECTIFORMES
31,1830308102,MRK,Microchirus ocellatus,Foureyed sole,Soleidae,PLEURONECTIFORMES
31,1830308103,MKG,Microchirus variegatus,Thickback sole,Soleidae,PLEURONECTIFORMES
31,1830308104,MZT,Microchirus theophila,Bastard sole,Soleidae,PLEURONECTIFORMES
31,1830308105,QOI,Microchirus boscanion,Lusitanian sole,Soleidae,PLEURONECTIFORMES
31,1830308106,QOJ,Microchirus frechkopi,Frechkop’s sole,Soleidae,PLEURONECTIFORMES
31,1830308107,QOK,Microchirus wittei,Banded sole,Soleidae,PLEURONECTIFORMES
31,18303081XX,THS,Microchirus spp,Thickback soles nei,Soleidae,PLEURONECTIFORMES
31,1830309001,EYL,Euryglossa orientalis,Oriental sole,Soleidae,PLEURONECTIFORMES
31,1830309201,KSY,Synapturichthys kleinii,Klein's sole,Soleidae,PLEURONECTIFORMES
31,1830309301,WIO,Pegusa triophthalma,Cyclope sole,Soleidae,PLEURONECTIFORMES
31,1830309401,WLL,Brachirus orientalis,,Soleidae,PLEURONECTIFORMES
31,18303XXXXX,SOX,Soleidae,Soles nei,Soleidae,PLEURONECTIFORMES
31,1830403101,YOT,Cynoglossus robustus,,Cynoglossidae,PLEURONECTIFORMES
31,1830403102,YOB,Cynoglossus bilineatus,Fourlined tonguesole,Cynoglossidae,PLEURONECTIFORMES
31,1830403103,YOD,Cynoglossus dubius,Carrot tonguesole,Cynoglossidae,PLEURONECTIFORMES
31,1830403104,YOG,Cynoglossus lingua,Long tongue sole,Cynoglossidae,PLEURONECTIFORMES
31,1830403105,YOY,Cynoglossus cynoglossus,Bengal tongue sole,Cynoglossidae,PLEURONECTIFORMES
31,1830403106,YOO,Cynoglossus microlepis,,Cynoglossidae,PLEURONECTIFORMES
31,1830403107,YOP,Cynoglossus puncticeps,Speckled tonguesole,Cynoglossidae,PLEURONECTIFORMES
31,1830403108,YON,Cynoglossus interruptus,Genko sole,Cynoglossidae,PLEURONECTIFORMES
31,1830403109,YOR,Cynoglossus arel,Largescale tonguesole,Cynoglossidae,PLEURONECTIFORMES
31,1830403110,YOF,Cynoglossus semifasciatus,Bengal toungesole,Cynoglossidae,PLEURONECTIFORMES
31,1830403111,YOJ,Cynoglossus joyneri,Red tonguesole,Cynoglossidae,PLEURONECTIFORMES
31,1830403112,YOM,Cynoglossus macrostomus,Malabar tonguesole,Cynoglossidae,PLEURONECTIFORMES
31,1830403113,YOV,Cynoglossus semilaevis,,Cynoglossidae,PLEURONECTIFORMES
31,1830403114,YOI,Cynoglossus canariensis,Canary tonguesole,Cynoglossidae,PLEURONECTIFORMES
31,1830403115,YOA,Cynoglossus abbreviatus,Three-lined tounge sole,Cynoglossidae,PLEURONECTIFORMES
31,1830403116,YOE,Cynoglossus senegalensis,Senegalese tonguesole,Cynoglossidae,PLEURONECTIFORMES
31,1830403117,YOS,Cynoglossus lida,Roughscale tonguesole,Cynoglossidae,PLEURONECTIFORMES
31,1830403118,YOZ,Cynoglossus zanzibarensis,Zanzibar tonguesole,Cynoglossidae,PLEURONECTIFORMES
31,1830403120,YOW,Cynoglossus browni,Nigerian tonguesole,Cynoglossidae,PLEURONECTIFORMES
31,1830403121,YQF,Cynoglossus cadenati,Ghanian tonguesole,Cynoglossidae,PLEURONECTIFORMES
31,1830403122,YQG,Cynoglossus monodi,Guinean tonguesole,Cynoglossidae,PLEURONECTIFORMES
31,18304031XX,YOX,Cynoglossus spp,Tonguesole nei,Cynoglossidae,PLEURONECTIFORMES
31,1830403401,GSJ,Paraplagusia blochii,,Cynoglossidae,PLEURONECTIFORMES
31,1830403501,YFK,Symphurus strictus,Blackbelly tonguesole,Cynoglossidae,PLEURONECTIFORMES
31,1830403502,YFE,Symphurus orientalis,,Cynoglossidae,PLEURONECTIFORMES
31,1830403503,YFR,Symphurus atricaudus,California tonguefish,Cynoglossidae,PLEURONECTIFORMES
31,1830403504,YFS,Symphurus plagusia,Duskycheek tonguefish,Cynoglossidae,PLEURONECTIFORMES
31,1830403505,YFI,Symphurus ginsburgi,Ginsburg's tonguefish,Cynoglossidae,PLEURONECTIFORMES
31,1830403506,YFU,Symphurus ligulatus,Elongate tonguesole,Cynoglossidae,PLEURONECTIFORMES
31,1830403507,YFP,Symphurus plagiusa,Blackcheek tonguefish,Cynoglossidae,PLEURONECTIFORMES
31,1830403508,YFJ,Symphurus tessellatus,,Cynoglossidae,PLEURONECTIFORMES
31,1830403509,YQI,Symphurus vanmelleae,Vanmelle’s tonguefish,Cynoglossidae,PLEURONECTIFORMES
31,18304XXXXX,TOX,Cynoglossidae,Tonguefishes,Cynoglossidae,PLEURONECTIFORMES
31,1830500101,FRN,Phrynorhombus norvegicus,Norwegian topknot,Scophthalmidae,PLEURONECTIFORMES
31,1830500301,MEG,Lepidorhombus whiffiagonis,Megrim,Scophthalmidae,PLEURONECTIFORMES
31,1830500302,LDB,Lepidorhombus boscii,Four-spot megrim,Scophthalmidae,PLEURONECTIFORMES
31,18305003XX,LEZ,Lepidorhombus spp,Megrims nei,Scophthalmidae,PLEURONECTIFORMES
31,1830500501,ZGP,Zeugopterus punctatus,Topknot,Scophthalmidae,PLEURONECTIFORMES
31,1830506401,BLL,Scophthalmus rhombus,Brill,Scophthalmidae,PLEURONECTIFORMES
31,1830506402,FLD,Scophthalmus aquosus,Windowpane flounder,Scophthalmidae,PLEURONECTIFORMES
31,1830509201,TUR,Psetta maxima,Turbot,Scophthalmidae,PLEURONECTIFORMES
31,18305XXXXX,SCF,Scophthalmidae,Turbots nei,Scophthalmidae,PLEURONECTIFORMES
31,1830600101,CIL,Citharus linguatula,Spotted flounder,Citharidae,PLEURONECTIFORMES
31,1830600201,RYZ,Brachypleura novaezeelandiae,Yellow-dabbled flounder,Citharidae,PLEURONECTIFORMES
31,1830600301,ITX,Citharoides axillaris,,Citharidae,PLEURONECTIFORMES
31,1830600302,ITR,Citharoides macrolepidotus,Branched ray flounder,Citharidae,PLEURONECTIFORMES
31,1830600303,ITO,Citharoides macrolepis,Twospot largescale flounder,Citharidae,PLEURONECTIFORMES
31,1830600401,LDF,Lepidoblepharon ophthalmolepis,Scale-eyed flounder,Citharidae,PLEURONECTIFORMES
31,18306XXXXX,CIT,Citharidae,Citharids nei,Citharidae,PLEURONECTIFORMES
31,1830700101,HAI,Psettodes erumei,Indian halibut,Psettodidae,PLEURONECTIFORMES
31,1830700102,SOT,Psettodes belcheri,Spottail spiny turbot,Psettodidae,PLEURONECTIFORMES
31,1830700103,PSB,Psettodes bennettii,Spiny turbot,Psettodidae,PLEURONECTIFORMES
31,18307XXXXX,HPX,Psettodidae,Spiny turbots nei,Psettodidae,PLEURONECTIFORMES
31,1830800101,NYL,Ancylopsetta cycloidea,Cyclope flounder,Paralichthyidae,PLEURONECTIFORMES
31,1830800102,NYR,Ancylopsetta dendritica,Three-spot flounder,Paralichthyidae,PLEURONECTIFORMES
31,1830800201,GPF,Gastropsetta frontalis,Shrimp flounder,Paralichthyidae,PLEURONECTIFORMES
31,1830800501,TFE,Tarphops elegans,,Paralichthyidae,PLEURONECTIFORMES
31,1830800601,TFS,Tephrinectes sinensis,,Paralichthyidae,PLEURONECTIFORMES
31,1830800701,XYL,Xystreurys liolepis,Fantail flounder,Paralichthyidae,PLEURONECTIFORMES
31,1830800901,IYI,Citharichthys gilberti,Bigmouth sanddab,Paralichthyidae,PLEURONECTIFORMES
31,1830800902,IYO,Citharichthys sordidus,Pacific sanddab,Paralichthyidae,PLEURONECTIFORMES
31,1830800903,IYM,Citharichthys stigmaeus,Speckled sanddab,Paralichthyidae,PLEURONECTIFORMES
31,1830800904,IYT,Citharichthys stampflii,Smooth flounder,Paralichthyidae,PLEURONECTIFORMES
31,1830800905,IYR,Citharichthys arctifrons,Gulf Stream flounder,Paralichthyidae,PLEURONECTIFORMES
31,1830800906,IYE,Citharichthys arenaceus,Sand whiff,Paralichthyidae,PLEURONECTIFORMES
31,1830800907,IYY,Citharichthys gymnorhinus,Anglefin whiff,Paralichthyidae,PLEURONECTIFORMES
31,1830800908,IYP,Citharichthys spilopterus,Bay whiff,Paralichthyidae,PLEURONECTIFORMES
31,1830803801,YLQ,Cyclopsetta querna,Toothed flounder,Paralichthyidae,PLEURONECTIFORMES
31,1830803802,YLP,Cyclopsetta panamensis,God's flounder,Paralichthyidae,PLEURONECTIFORMES
31,1830803803,YLZ,Cyclopsetta chittendeni,Mexican flounder,Paralichthyidae,PLEURONECTIFORMES
31,1830804001,UIE,Etropus intermedius,,Paralichthyidae,PLEURONECTIFORMES
31,1830804002,UCO,Etropus crossotus,Fringed flounder,Paralichthyidae,PLEURONECTIFORMES
31,1830804003,UPE,Etropus peruvianus,Peruvian flounder,Paralichthyidae,PLEURONECTIFORMES
31,1830804004,UMI,Etropus microstomus,Smallmouth flounder,Paralichthyidae,PLEURONECTIFORMES
31,1830804101,HGO,Hippoglossina macrops,Bigeye flounder,Paralichthyidae,PLEURONECTIFORMES
31,1830804102,HJS,Hippoglossina stomata,Bigmouth flounder,Paralichthyidae,PLEURONECTIFORMES
31,1830804601,BAH,Paralichthys olivaceus,Bastard halibut,Paralichthyidae,PLEURONECTIFORMES
31,1830804602,YSL,Paralichthys brasiliensis,Brazilian flounder,Paralichthyidae,PLEURONECTIFORMES
31,1830804603,YSF,Paralichthys californicus,California flounder,Paralichthyidae,PLEURONECTIFORMES
31,1830804605,YSW,Paralichthys woolmani,Speckled flounder,Paralichthyidae,PLEURONECTIFORMES
31,1830804606,FLS,Paralichthys dentatus,Summer flounder,Paralichthyidae,PLEURONECTIFORMES
31,1830804607,YSO,Paralichthys oblongus,Fourspot flounder,Paralichthyidae,PLEURONECTIFORMES
